dam_nm,msmt_tm,rsvr_wal_hg,rain_qy,inflow_qy,tot_dcwtr_qy,rsvwt_qy,dam_rsvwt_rt
횡성,2024112518,177.03,0,0,3.676,69.9043,80.4
횡성,2024112517,177.04,0,3.598,3.598,69.9571,80.5
횡성,2024112516,177.04,0,3.767,3.767,69.9571,80.5
횡성,2024112515,177.04,0,3.878,3.878,69.9571,80.5
횡성,2024112514,177.04,0,2.202,2.202,69.9571,80.5
횡성,2024112513,177.04,0,1.587,1.587,69.9571,80.5
횡성,2024112512,177.04,0,3.579,3.579,69.9571,80.5
횡성,2024112511,177.04,0,3.877,3.877,69.9571,80.5
횡성,2024112510,177.04,0,0,3.802,69.9571,80.5
횡성,2024112509,177.05,0,3.71,3.71,70.0099,80.6
횡성,2024112508,177.05,0,3.721,3.721,70.0099,80.6
횡성,2024112507,177.05,0,3.701,3.701,70.0099,80.6
횡성,2024112506,177.05,0,3.69,3.69,70.0099,80.6
횡성,2024112505,177.05,0,0,3.691,70.0099,80.6
횡성,2024112504,177.06,0,3.691,3.691,70.0628,80.6
횡성,2024112503,177.06,0,3.737,3.737,70.0628,80.6
횡성,2024112502,177.06,0,3.783,3.783,70.0628,80.6
횡성,2024112501,177.06,0,3.826,3.826,70.0628,80.6
횡성,2024112424,177.06,0,0,3.837,70.0628,80.6
횡성,2024112423,177.07,0,3.852,3.852,70.1156,80.7
횡성,2024112422,177.07,0,3.877,3.877,70.1156,80.7
횡성,2024112421,177.07,0,3.877,3.877,70.1156,80.7
횡성,2024112420,177.07,0,3.877,3.877,70.1156,80.7
횡성,2024112419,177.07,0,3.879,3.879,70.1156,80.7
횡성,2024112418,177.07,0,0,3.878,70.1156,80.7
횡성,2024112417,177.08,0,3.824,3.824,70.1685,80.8
횡성,2024112416,177.08,0,3.788,3.788,70.1685,80.8
횡성,2024112415,177.08,0,3.788,3.788,70.1685,80.8
횡성,2024112414,177.08,0,3.789,3.789,70.1685,80.8
횡성,2024112413,177.08,0,3.75,3.75,70.1685,80.8
횡성,2024112412,177.08,0,0,3.691,70.1685,80.8
횡성,2024112411,177.09,0,3.691,3.691,70.2214,80.8
횡성,2024112410,177.09,0,3.692,3.692,70.2214,80.8
횡성,2024112409,177.09,0,3.763,3.763,70.2214,80.8
횡성,2024112408,177.09,0,3.752,3.752,70.2214,80.8
횡성,2024112407,177.09,0,0,3.488,70.2214,80.8
횡성,2024112406,177.1,0,3.48,3.48,70.2743,80.9
횡성,2024112405,177.1,0,3.58,3.58,70.2743,80.9
횡성,2024112404,177.1,0,3.462,3.462,70.2743,80.9
횡성,2024112403,177.1,0,3.342,3.342,70.2743,80.9
횡성,2024113024,177.05,0,2.224,2.224,70.0099,80.6
횡성,2024113023,177.05,0,2.211,2.211,70.0099,80.6
횡성,2024113022,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024113021,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024113020,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024113019,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024113018,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024113017,177.05,0,2.289,2.289,70.0099,80.6
횡성,2024113016,177.05,0,2.288,2.288,70.0099,80.6
횡성,2024113015,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024113014,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024113013,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024113012,177.05,0,2.284,2.284,70.0099,80.6
횡성,2024113011,177.05,0,2.24,2.24,70.0099,80.6
횡성,2024113010,177.05,0,2.228,2.228,70.0099,80.6
횡성,2024113009,177.05,0,2.173,2.173,70.0099,80.6
횡성,2024113008,177.05,0,1.99,1.99,70.0099,80.6
횡성,2024113007,177.05,0,1.972,1.972,70.0099,80.6
횡성,2024113006,177.05,0,2.131,2.131,70.0099,80.6
횡성,2024113005,177.05,0,2.248,2.248,70.0099,80.6
횡성,2024113004,177.05,0,2.27,2.27,70.0099,80.6
횡성,2024113003,177.05,0,2.191,2.191,70.0099,80.6
횡성,2024113002,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024113001,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024112924,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024112923,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024112922,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024112921,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024112920,177.05,0,2.29,2.29,70.0099,80.6
횡성,2024112919,177.05,0,2.283,2.283,70.0099,80.6
횡성,2024112918,177.05,0,2.14,2.14,70.0099,80.6
횡성,2024112917,177.05,0,2.142,2.142,70.0099,80.6
횡성,2024112916,177.05,0,2.389,2.389,70.0099,80.6
